Row ID,Order ID,Seperated  Order Year ,Seperated Order ID,Order Date,Ship Date,Date Difference (Ship Date - Order Date),Ship Mode,Customer ID,Derived Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Revenue
7147,US-2017-141558,2017,141558,11-03-17,16-03-17,5,Standard Class,MH-17290,17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,$43.28 ,1,20%,$3.25 ,$40.03 
7148,CA-2016-139941,2016,139941,12-06-16,17-06-16,5,Standard Class,CB-12415,12415,Christy Brittain,Consumer,United States,Long Beach,New York,11561,East,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",$92.94 ,3,0%,$41.82 ,$153.35 
7149,CA-2016-139941,2016,139941,12-06-16,17-06-16,5,Standard Class,CB-12415,12415,Christy Brittain,Consumer,United States,Long Beach,New York,11561,East,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,$52.56 ,3,0%,$18.40 ,$102.49 
7150,CA-2015-166583,2015,166583,26-06-15,30-06-15,4,Standard Class,VD-21670,21670,Valerie Dominguez,Consumer,United States,Houston,Texas,77070,Central,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,$971.88 ,3,20%,$109.34 ,"$2,587.63 "
7151,CA-2017-100412,2017,100412,22-12-17,26-12-17,4,Standard Class,SR-20425,20425,Sharelle Roach,Home Office,United States,Tuscaloosa,Alabama,35401,South,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",$141.96 ,2,0%,$35.49 ,$212.94 
7152,CA-2017-142909,2017,142909,22-12-17,25-12-17,3,Second Class,AG-10330,10330,Alex Grayson,Consumer,United States,Mesa,Arizona,85204,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",$182.55 ,2,50%,($135.09),$635.27 
7153,CA-2014-137911,2014,137911,09-10-14,15-10-14,6,Standard Class,BP-11095,11095,Bart Pistole,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",$88.77 ,2,20%,$31.07 ,$115.40 
7154,CA-2015-106208,2015,106208,10-12-15,15-12-15,5,Standard Class,JW-16075,16075,Julia West,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,$53.09 ,7,80%,($108.83),"$1,133.43 "
7155,US-2015-136749,2015,136749,25-12-15,27-12-15,2,Second Class,LH-16900,16900,Lena Hernandez,Consumer,United States,Columbus,Georgia,31907,South,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,$275.88 ,6,0%,$46.90 ,"$1,373.88 "
7156,US-2015-136749,2015,136749,25-12-15,27-12-15,2,Second Class,LH-16900,16900,Lena Hernandez,Consumer,United States,Columbus,Georgia,31907,South,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,$157.90 ,5,0%,$74.21 ,$418.44 
7157,CA-2017-126718,2017,126718,29-04-17,04-05-17,5,Standard Class,KT-16480,16480,Kean Thornton,Consumer,United States,Orange,New Jersey,7050,East,OFF-LA-10004055,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,$4.91 ,1,0%,$2.41 ,$2.50 
7158,CA-2016-131380,2016,131380,28-03-16,31-03-16,3,Second Class,CC-12220,12220,Chris Cortes,Consumer,United States,Los Angeles,California,90032,West,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,$87.92 ,4,0%,$0.88 ,$348.16 
7159,CA-2016-131380,2016,131380,28-03-16,31-03-16,3,Second Class,CC-12220,12220,Chris Cortes,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,$5.98 ,1,0%,$2.93 ,$3.05 
7160,CA-2015-145835,2015,145835,13-05-15,18-05-15,5,Second Class,BF-11170,11170,Ben Ferrer,Home Office,United States,Chicago,Illinois,60623,Central,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,$222.38 ,2,20%,$16.68 ,$411.41 
7161,CA-2015-145835,2015,145835,13-05-15,18-05-15,5,Second Class,BF-11170,11170,Ben Ferrer,Home Office,United States,Chicago,Illinois,60623,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,$16.00 ,4,20%,$5.60 ,$41.60 
7162,CA-2014-138709,2014,138709,04-07-14,09-07-14,5,Standard Class,MS-17770,17770,Maxwell Schwartz,Consumer,United States,Richmond,Virginia,23223,South,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,$21.84 ,3,0%,$10.92 ,$32.76 
7163,CA-2014-138709,2014,138709,04-07-14,09-07-14,5,Standard Class,MS-17770,17770,Maxwell Schwartz,Consumer,United States,Richmond,Virginia,23223,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,$15.60 ,5,0%,$7.64 ,$39.78 
7164,CA-2014-122070,2014,122070,22-04-14,24-04-14,2,Second Class,AH-10030,10030,Aaron Hawkins,Corporate,United States,Troy,New York,12180,East,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,$247.84 ,8,0%,$121.44 ,"$1,011.19 "
7165,CA-2014-122070,2014,122070,22-04-14,24-04-14,2,Second Class,AH-10030,10030,Aaron Hawkins,Corporate,United States,Troy,New York,12180,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",$9.91 ,3,20%,$3.35 ,$19.70 
7166,CA-2016-158610,2016,158610,19-09-16,22-09-16,3,First Class,CK-12595,12595,Clytie Kelty,Consumer,United States,Providence,Rhode Island,2908,East,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,$69.52 ,2,0%,$17.38 ,$104.28 
7167,CA-2014-117464,2014,117464,22-07-14,24-07-14,2,Second Class,NP-18325,18325,Naresj Patel,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,$11.52 ,4,0%,$3.23 ,$33.18 
7168,CA-2014-117464,2014,117464,22-07-14,24-07-14,2,Second Class,NP-18325,18325,Naresj Patel,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,$717.72 ,3,20%,$71.77 ,"$1,937.84 "
7169,CA-2014-117464,2014,117464,22-07-14,24-07-14,2,Second Class,NP-18325,18325,Naresj Patel,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,$236.50 ,10,0%,$68.59 ,"$1,679.15 "
7170,CA-2014-117464,2014,117464,22-07-14,24-07-14,2,Second Class,NP-18325,18325,Naresj Patel,Consumer,United States,San Francisco,California,94122,West,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,$170.35 ,3,20%,$19.16 ,$453.56 
7171,US-2017-168613,2017,168613,08-10-17,14-10-17,6,Standard Class,GM-14440,14440,Gary McGarr,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,$145.76 ,2,10%,$3.24 ,$285.05 
7172,CA-2017-125381,2017,125381,25-04-17,27-04-17,2,Second Class,SG-20605,20605,Speros Goranitis,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,$107.97 ,3,0%,$22.67 ,$255.89 
7173,US-2017-141677,2017,141677,26-03-17,30-03-17,4,Standard Class,HK-14890,14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,$143.96 ,5,20%,$1.80 ,$710.80 
7174,US-2017-141677,2017,141677,26-03-17,30-03-17,4,Standard Class,HK-14890,14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,"$2,399.96 ",5,20%,$569.99 ,"$9,149.85 "
7175,US-2017-141677,2017,141677,26-03-17,30-03-17,4,Standard Class,HK-14890,14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,$74.35 ,3,20%,$23.24 ,$153.35 
7176,US-2017-141677,2017,141677,26-03-17,30-03-17,4,Standard Class,HK-14890,14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,$87.17 ,8,80%,($226.64),"$2,510.44 "
7177,US-2017-141677,2017,141677,26-03-17,30-03-17,4,Standard Class,HK-14890,14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",$32.23 ,3,20%,$2.42 ,$89.44 
7178,CA-2017-133067,2017,133067,04-05-17,10-05-17,6,Standard Class,MY-18295,18295,Muhammed Yedwab,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",$2.20 ,2,70%,($1.54),$7.49 
7179,CA-2017-133067,2017,133067,04-05-17,10-05-17,6,Standard Class,MY-18295,18295,Muhammed Yedwab,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",$9.40 ,3,70%,($7.52),$50.74 
7180,US-2016-144351,2016,144351,14-11-16,18-11-16,4,Standard Class,RC-19960,19960,Ryan Crowe,Consumer,United States,Baltimore,Maryland,21215,East,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",$89.97 ,3,0%,$25.19 ,$194.34 
7181,CA-2014-106054,2014,106054,06-01-14,07-01-14,1,First Class,JO-15145,15145,Jack O'Briant,Corporate,United States,Athens,Georgia,30605,South,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",$12.78 ,3,0%,$5.24 ,$22.62 
7182,CA-2016-138667,2016,138667,27-12-16,30-12-16,3,Second Class,MW-18220,18220,Mitch Webber,Consumer,United States,Lancaster,Ohio,43130,East,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,$40.00 ,2,20%,$0.50 ,$79.00 
7183,CA-2017-150609,2017,150609,30-04-17,04-05-17,4,Standard Class,NZ-18565,18565,Nick Zandusky,Home Office,United States,Los Angeles,California,90032,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,$23.24 ,5,20%,$7.55 ,$78.44 
7184,CA-2017-128853,2017,128853,21-04-17,23-04-17,2,First Class,JM-15250,15250,Janet Martin,Consumer,United States,Baltimore,Maryland,21215,East,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",$908.82 ,9,0%,$227.21 ,"$6,134.54 "
7185,CA-2017-133102,2017,133102,17-08-17,24-08-17,7,Standard Class,ED-13885,13885,Emily Ducich,Home Office,United States,Houston,Texas,77095,Central,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,$5.55 ,2,20%,($1.04),$13.19 
7186,CA-2017-133102,2017,133102,17-08-17,24-08-17,7,Standard Class,ED-13885,13885,Emily Ducich,Home Office,United States,Houston,Texas,77095,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,$8.02 ,3,20%,$1.00 ,$21.04 
7187,CA-2017-133102,2017,133102,17-08-17,24-08-17,7,Standard Class,ED-13885,13885,Emily Ducich,Home Office,United States,Houston,Texas,77095,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,$74.59 ,4,30%,($2.13),$306.89 
7188,CA-2017-133102,2017,133102,17-08-17,24-08-17,7,Standard Class,ED-13885,13885,Emily Ducich,Home Office,United States,Houston,Texas,77095,Central,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,$16.78 ,2,60%,($22.24),$78.05 
7189,CA-2017-133102,2017,133102,17-08-17,24-08-17,7,Standard Class,ED-13885,13885,Emily Ducich,Home Office,United States,Houston,Texas,77095,Central,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,$38.86 ,4,80%,($99.10),$551.87 
7190,CA-2016-164399,2016,164399,12-11-16,15-11-16,3,First Class,DW-13480,13480,Dianna Wilson,Home Office,United States,San Diego,California,92024,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,$203.98 ,3,20%,$25.50 ,$535.44 
7191,CA-2016-164399,2016,164399,12-11-16,15-11-16,3,First Class,DW-13480,13480,Dianna Wilson,Home Office,United States,San Diego,California,92024,West,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,$674.35 ,3,20%,($8.43),"$2,048.34 "
7192,CA-2016-116918,2016,116918,01-10-16,06-10-16,5,Second Class,JK-15205,15205,Jamie Kunitz,Consumer,United States,Hialeah,Florida,33012,South,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,$5.39 ,4,70%,($4.49),$39.51 
7193,CA-2016-116918,2016,116918,01-10-16,06-10-16,5,Second Class,JK-15205,15205,Jamie Kunitz,Consumer,United States,Hialeah,Florida,33012,South,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,$30.98 ,8,20%,$5.03 ,$207.54 
7194,CA-2016-110492,2016,110492,12-02-16,14-02-16,2,First Class,JS-15880,15880,John Stevenson,Consumer,United States,Atlanta,Georgia,30318,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,"$1,350.12 ",6,0%,$175.52 ,"$7,047.63 "
7195,CA-2016-110492,2016,110492,12-02-16,14-02-16,2,First Class,JS-15880,15880,John Stevenson,Consumer,United States,Atlanta,Georgia,30318,South,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",$15.92 ,4,0%,$7.48 ,$33.75 
7196,CA-2016-147683,2016,147683,13-11-16,17-11-16,4,Standard Class,PO-19180,19180,Philisse Overcash,Home Office,United States,Seattle,Washington,98103,West,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,$19.54 ,2,0%,$7.23 ,$24.62 
7197,CA-2014-116785,2014,116785,26-04-14,30-04-14,4,Standard Class,MH-17290,17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West,OFF-AR-10003504,Office Supplies,Art,Newell 347,$21.40 ,5,0%,$6.21 ,$75.97 
7198,CA-2014-116785,2014,116785,26-04-14,30-04-14,4,Standard Class,MH-17290,17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West,OFF-LA-10000305,Office Supplies,Labels,Avery 495,$12.60 ,2,0%,$5.80 ,$13.61 
7199,US-2015-156797,2015,156797,11-08-15,15-08-15,4,Standard Class,PO-19180,19180,Philisse Overcash,Home Office,United States,New York City,New York,10035,East,OFF-AR-10001427,Office Supplies,Art,Newell 330,$11.96 ,2,0%,$3.11 ,$17.70 
7200,US-2015-156797,2015,156797,11-08-15,15-08-15,4,Standard Class,PO-19180,19180,Philisse Overcash,Home Office,United States,New York City,New York,10035,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,$138.00 ,2,0%,$34.50 ,$207.00 
7201,CA-2016-104276,2016,104276,27-11-16,03-12-16,6,Standard Class,HF-14995,14995,Herbert Flentye,Consumer,United States,Fort Lauderdale,Florida,33311,South,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,$116.76 ,1,20%,$14.60 ,$102.17 
7202,CA-2016-104276,2016,104276,27-11-16,03-12-16,6,Standard Class,HF-14995,14995,Herbert Flentye,Consumer,United States,Fort Lauderdale,Florida,33311,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,$331.02 ,7,45%,($114.35),"$3,117.63 "
7203,CA-2016-120369,2016,120369,28-10-16,28-10-16,0,Same Day,VB-21745,21745,Victoria Brennan,Corporate,United States,Rochester,New York,14609,East,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",$756.80 ,5,0%,$75.68 ,"$3,405.60 "
7204,CA-2014-118276,2014,118276,29-12-14,02-01-15,4,Standard Class,MG-17890,17890,Michael Granlund,Home Office,United States,Saint Charles,Illinois,60174,Central,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",$8.74 ,3,60%,($4.80),$40.62 
7205,CA-2015-136658,2015,136658,10-09-15,17-09-15,7,Standard Class,BO-11425,11425,Bobby Odegard,Consumer,United States,New York City,New York,10024,East,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,$6.08 ,2,0%,$2.07 ,$8.03 
7206,CA-2017-137414,2017,137414,02-10-17,06-10-17,4,Standard Class,CM-12115,12115,Chad McGuire,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,$17.46 ,2,0%,$5.94 ,$23.05 
7207,CA-2017-137414,2017,137414,02-10-17,06-10-17,4,Standard Class,CM-12115,12115,Chad McGuire,Consumer,United States,San Francisco,California,94109,West,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,$369.16 ,11,20%,$32.30 ,"$3,705.44 "
7208,CA-2016-143476,2016,143476,11-09-16,13-09-16,2,First Class,LC-16930,16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,85023,West,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",$2.91 ,2,20%,$0.91 ,$4.00 
7209,CA-2016-143476,2016,143476,11-09-16,13-09-16,2,First Class,LC-16930,16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,85023,West,OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,$20.74 ,4,20%,$7.26 ,$53.91 
7210,CA-2016-143476,2016,143476,11-09-16,13-09-16,2,First Class,LC-16930,16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,85023,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),$9.57 ,2,20%,$2.99 ,$13.16 
7211,US-2016-119046,2016,119046,02-06-16,06-06-16,4,Standard Class,EH-13765,13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,$30.18 ,3,0%,$13.88 ,$48.89 
7212,US-2016-119046,2016,119046,02-06-16,06-06-16,4,Standard Class,EH-13765,13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",$51.65 ,12,20%,$18.72 ,$395.11 
7213,US-2016-119046,2016,119046,02-06-16,06-06-16,4,Standard Class,EH-13765,13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,$11.23 ,3,20%,$3.93 ,$21.90 
7214,CA-2017-154949,2017,154949,15-10-17,19-10-17,4,Standard Class,MC-17275,17275,Marc Crier,Consumer,United States,Camarillo,California,93010,West,OFF-LA-10002034,Office Supplies,Labels,Avery 478,$14.73 ,3,0%,$7.22 ,$22.54 
7215,CA-2015-103072,2015,103072,27-09-15,30-09-15,3,Second Class,HW-14935,14935,Helen Wasserman,Corporate,United States,Detroit,Michigan,48205,Central,OFF-AR-10000127,Office Supplies,Art,Newell 321,$16.40 ,5,0%,$4.76 ,$58.22 
7216,CA-2015-103072,2015,103072,27-09-15,30-09-15,3,Second Class,HW-14935,14935,Helen Wasserman,Corporate,United States,Detroit,Michigan,48205,Central,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,$25.92 ,4,0%,$12.44 ,$53.91 
7217,CA-2015-150770,2015,150770,03-05-15,06-05-15,3,First Class,LC-16870,16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10001246,Office Supplies,Art,Newell 317,$8.82 ,3,0%,$2.56 ,$18.79 
7218,CA-2015-150770,2015,150770,03-05-15,06-05-15,3,First Class,LC-16870,16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,$62.50 ,2,20%,$21.87 ,$81.24 
7219,CA-2015-150770,2015,150770,03-05-15,06-05-15,3,First Class,LC-16870,16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,$339.96 ,4,0%,$122.39 ,$870.30 
7220,CA-2015-150770,2015,150770,03-05-15,06-05-15,3,First Class,LC-16870,16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,$49.57 ,2,20%,$17.35 ,$64.44 
7221,CA-2017-154760,2017,154760,09-01-17,13-01-17,4,Standard Class,BP-11290,11290,Beth Paige,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,$274.49 ,3,70%,($228.74),"$1,509.70 "
7222,US-2017-104437,2017,104437,27-01-17,31-01-17,4,Standard Class,TG-21310,21310,Toby Gnade,Consumer,United States,New York City,New York,10035,East,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,$137.94 ,3,0%,$35.86 ,$306.23 
7223,CA-2017-113075,2017,113075,02-09-17,06-09-17,4,Standard Class,MC-18100,18100,Mick Crebagga,Consumer,United States,Chicago,Illinois,60623,Central,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,$40.68 ,3,20%,($7.12),$143.40 
7224,CA-2016-109953,2016,109953,14-07-16,18-07-16,4,Standard Class,RB-19360,19360,Raymond Buch,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,$110.38 ,3,20%,$12.42 ,$293.88 
7225,CA-2016-109953,2016,109953,14-07-16,18-07-16,4,Standard Class,RB-19360,19360,Raymond Buch,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,$151.62 ,7,0%,$50.03 ,$711.10 
7226,CA-2016-109953,2016,109953,14-07-16,18-07-16,4,Standard Class,RB-19360,19360,Raymond Buch,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,$30.80 ,4,0%,$10.16 ,$82.54 
7227,CA-2017-127397,2017,127397,24-02-17,28-02-17,4,Standard Class,ES-14080,14080,Erin Smith,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,$123.92 ,5,20%,$38.73 ,$425.98 
